"Time","Wirkleistung in kW","Spannung L1 in V","Spannung L2 in V","Spannung L3 in V"
01.01.2021 00:00:00,101,402,403,402
01.01.2021 00:15:00,101,402,403,402
01.01.2021 00:30:00,101,402,403,403
01.01.2021 00:45:00,101,403,404,403
01.01.2021 01:00:00,101,403,404,403
01.01.2021 01:15:00,101,403,404,404
01.01.2021 01:30:00,101,403,404,404
01.01.2021 01:45:00,101,403,404,404
01.01.2021 02:00:00,101,403,404,404
01.01.2021 02:15:00,101,403,404,404
01.01.2021 02:30:00,101,403,404,404
01.01.2021 02:45:00,101,404,405,405
01.01.2021 03:00:00,101,404,405,405
01.01.2021 03:15:00,101,404,405,405
01.01.2021 03:30:00,101,404,405,405
01.01.2021 03:45:00,101,404,405,405
01.01.2021 04:00:00,101,404,405,405
01.01.2021 04:15:00,101,404,405,405
01.01.2021 04:30:00,101,404,405,405
01.01.2021 04:45:00,101,404,405,405
01.01.2021 05:00:00,101,404,405,405
01.01.2021 05:15:00,101,404,405,405
01.01.2021 05:30:00,101,404,405,405
01.01.2021 05:45:00,101,404,405,405
01.01.2021 06:00:00,101,403,404,404
01.01.2021 06:15:00,101,403,403,403
01.01.2021 06:30:00,101,403,403,403
01.01.2021 06:45:00,101,402,403,403
01.01.2021 07:00:00,101,402,403,403
01.01.2021 07:15:00,101,402,403,403
01.01.2021 07:30:00,101,402,403,403
01.01.2021 07:45:00,101,402,403,403
01.01.2021 08:00:00,101,402,402,403
01.01.2021 08:15:00,101,402,402,403
01.01.2021 08:30:00,101,402,403,403
01.01.2021 08:45:00,101,403,404,404
01.01.2021 09:00:00,101,403,404,404
01.01.2021 09:15:00,101,403,404,404
01.01.2021 09:30:00,101,403,403,404
01.01.2021 09:45:00,101,403,404,404
01.01.2021 10:00:00,101,403,404,404
01.01.2021 10:15:00,101,403,404,404
01.01.2021 10:30:00,101,403,404,404
01.01.2021 10:45:00,101,403,404,404
01.01.2021 11:00:00,101,403,404,404
01.01.2021 11:15:00,101,403,404,404
01.01.2021 11:30:00,101,403,404,404
01.01.2021 11:45:00,101,403,403,404
01.01.2021 12:00:00,101,402,403,403
01.01.2021 12:15:00,101,402,403,403
01.01.2021 12:30:00,101,402,403,403
01.01.2021 12:45:00,101,403,404,404
01.01.2021 13:00:00,101,403,404,404
01.01.2021 13:15:00,101,403,404,404
01.01.2021 13:30:00,101,403,404,404
01.01.2021 13:45:00,101,402,403,403
01.01.2021 14:00:00,101,402,403,403
01.01.2021 14:15:00,101,403,404,403
01.01.2021 14:30:00,101,402,403,403
01.01.2021 14:45:00,101,402,404,403
01.01.2021 15:00:00,101,402,403,403
01.01.2021 15:15:00,101,402,403,403
01.01.2021 15:30:00,101,402,403,403
01.01.2021 15:45:00,101,402,403,403
01.01.2021 16:00:00,101,402,403,403
01.01.2021 16:15:00,101,401,403,402
01.01.2021 16:30:00,101,401,402,402
01.01.2021 16:45:00,101,400,402,401
01.01.2021 17:00:00,101,400,401,401
01.01.2021 17:15:00,101,405,406,406
01.01.2021 17:30:00,101,405,406,406
01.01.2021 17:45:00,101,404,406,406
01.01.2021 18:00:00,101,405,406,406
01.01.2021 18:15:00,101,405,406,406
01.01.2021 18:30:00,101,405,406,406
01.01.2021 18:45:00,101,405,407,406
01.01.2021 19:00:00,101,405,406,406
01.01.2021 19:15:00,101,405,407,406
01.01.2021 19:30:00,101,406,407,407
01.01.2021 19:45:00,101,406,407,407
01.01.2021 20:00:00,101,406,408,407
01.01.2021 20:15:00,101,406,408,407
01.01.2021 20:30:00,101,407,408,408
01.01.2021 20:45:00,101,407,408,408
01.01.2021 21:00:00,101,407,408,408
01.01.2021 21:15:00,101,407,408,408
01.01.2021 21:30:00,101,407,408,407
01.01.2021 21:45:00,101,407,409,408
01.01.2021 22:00:00,101,407,409,408
01.01.2021 22:15:00,101,407,409,408
01.01.2021 22:30:00,101,407,408,408
01.01.2021 22:45:00,101,407,408,407
01.01.2021 23:00:00,101,406,407,407
01.01.2021 23:15:00,101,406,407,407
01.01.2021 23:30:00,101,406,407,406
01.01.2021 23:45:00,101,407,407,407
02.01.2021 00:00:00,101,407,408,408
02.01.2021 00:15:00,101,407,408,408
02.01.2021 00:30:00,101,407,408,408
02.01.2021 00:45:00,101,407,408,408
02.01.2021 01:00:00,101,407,407,407
02.01.2021 01:15:00,101,407,407,407
02.01.2021 01:30:00,101,407,407,407
02.01.2021 01:45:00,101,407,408,408
02.01.2021 02:00:00,101,407,408,408
02.01.2021 02:15:00,101,407,408,408
02.01.2021 02:30:00,101,407,408,408
02.01.2021 02:45:00,101,408,408,408
02.01.2021 03:00:00,101,407,408,408
02.01.2021 03:15:00,101,407,408,408
02.01.2021 03:30:00,101,407,408,408
02.01.2021 03:45:00,101,408,408,408
02.01.2021 04:00:00,101,407,408,408
02.01.2021 04:15:00,101,407,408,408
02.01.2021 04:30:00,101,407,408,408
02.01.2021 04:45:00,101,407,408,408
02.01.2021 05:00:00,101,407,408,408
02.01.2021 05:15:00,101,407,408,408
02.01.2021 05:30:00,101,407,407,408
02.01.2021 05:45:00,101,407,408,408
02.01.2021 06:00:00,101,406,407,407
02.01.2021 06:15:00,101,406,407,407
02.01.2021 06:30:00,101,406,406,407
02.01.2021 06:45:00,101,405,406,406
02.01.2021 07:00:00,101,405,406,406
02.01.2021 07:15:00,101,405,406,406
02.01.2021 07:30:00,101,404,406,405
02.01.2021 07:45:00,101,404,405,405
02.01.2021 08:00:00,101,404,406,405
02.01.2021 08:15:00,101,404,406,405
02.01.2021 08:30:00,101,405,406,405
02.01.2021 08:45:00,101,405,406,405
02.01.2021 09:00:00,101,405,406,406
02.01.2021 09:15:00,101,405,406,405
02.01.2021 09:30:00,101,405,406,405
02.01.2021 09:45:00,101,404,406,405
02.01.2021 10:00:00,101,404,406,405
02.01.2021 10:15:00,101,404,406,405
02.01.2021 10:30:00,101,404,406,405
02.01.2021 10:45:00,101,404,406,405
02.01.2021 11:00:00,101,404,406,405
02.01.2021 11:15:00,101,405,406,405
02.01.2021 11:30:00,101,405,406,405
02.01.2021 11:45:00,101,405,407,405
02.01.2021 12:00:00,101,404,406,405
02.01.2021 12:15:00,101,404,406,405
02.01.2021 12:30:00,101,405,406,405
02.01.2021 12:45:00,101,404,406,405
02.01.2021 13:00:00,101,405,406,405
02.01.2021 13:15:00,101,406,407,406
02.01.2021 13:30:00,101,406,408,407
02.01.2021 13:45:00,101,407,409,408
02.01.2021 14:00:00,101,407,409,408
02.01.2021 14:15:00,101,408,410,409
02.01.2021 14:30:00,101,408,410,409
02.01.2021 14:45:00,101,408,410,409
02.01.2021 15:00:00,101,408,410,409
02.01.2021 15:15:00,101,409,410,409
02.01.2021 15:30:00,101,408,410,409
02.01.2021 15:45:00,101,408,410,409
02.01.2021 16:00:00,101,408,410,409
02.01.2021 16:15:00,101,408,410,409
02.01.2021 16:30:00,101,407,409,408
02.01.2021 16:45:00,101,407,408,408
02.01.2021 17:00:00,101,406,408,407
02.01.2021 17:15:00,101,406,408,407
02.01.2021 17:30:00,101,406,408,407
02.01.2021 17:45:00,101,406,408,407
02.01.2021 18:00:00,101,406,408,407
02.01.2021 18:15:00,101,406,408,407
02.01.2021 18:30:00,101,406,408,407
02.01.2021 18:45:00,101,406,408,407
02.01.2021 19:00:00,101,406,408,407
02.01.2021 19:15:00,101,407,409,408
02.01.2021 19:30:00,101,407,409,408
02.01.2021 19:45:00,101,408,409,409
02.01.2021 20:00:00,101,408,410,409
02.01.2021 20:15:00,101,409,411,410
02.01.2021 20:30:00,101,409,411,410
02.01.2021 20:45:00,101,408,409,408
02.01.2021 21:00:00,101,404,406,405
02.01.2021 21:15:00,101,405,406,405
02.01.2021 21:30:00,101,405,406,405
02.01.2021 21:45:00,101,405,407,405
02.01.2021 22:00:00,101,405,407,406
02.01.2021 22:15:00,101,406,407,406
02.01.2021 22:30:00,101,406,407,406
02.01.2021 22:45:00,101,406,407,406
02.01.2021 23:00:00,101,406,408,406
02.01.2021 23:15:00,101,406,408,406
02.01.2021 23:30:00,101,406,407,406
02.01.2021 23:45:00,101,406,407,405
03.01.2021 00:00:00,101,405,406,405
03.01.2021 00:15:00,101,405,406,405
03.01.2021 00:30:00,101,405,406,405
03.01.2021 00:45:00,101,405,406,405
03.01.2021 01:00:00,101,405,406,405
03.01.2021 01:15:00,101,405,406,405
03.01.2021 01:30:00,101,407,407,407
03.01.2021 01:45:00,101,407,408,407
03.01.2021 02:00:00,101,407,407,407
03.01.2021 02:15:00,101,407,407,406
03.01.2021 02:30:00,101,406,406,405
03.01.2021 02:45:00,101,406,406,406
03.01.2021 03:00:00,101,407,407,406
03.01.2021 03:15:00,101,407,408,406
03.01.2021 03:30:00,101,406,407,406
03.01.2021 03:45:00,101,406,407,406
03.01.2021 04:00:00,101,406,407,406
03.01.2021 04:15:00,101,407,408,406
03.01.2021 04:30:00,101,407,407,406
03.01.2021 04:45:00,101,406,407,405
03.01.2021 05:00:00,101,406,407,405
03.01.2021 05:15:00,101,406,407,405
03.01.2021 05:30:00,101,405,406,405
03.01.2021 05:45:00,101,405,406,405
03.01.2021 06:00:00,101,404,405,404
03.01.2021 06:15:00,101,404,405,403
03.01.2021 06:30:00,101,404,405,404
03.01.2021 06:45:00,101,405,406,404
03.01.2021 07:00:00,101,406,407,405
03.01.2021 07:15:00,101,406,408,405
03.01.2021 07:30:00,101,406,407,405
03.01.2021 07:45:00,101,405,407,404
03.01.2021 08:00:00,101,405,406,404
03.01.2021 08:15:00,101,405,406,403
03.01.2021 08:30:00,101,405,406,403
03.01.2021 08:45:00,101,405,407,404
03.01.2021 09:00:00,101,405,406,403
03.01.2021 09:15:00,101,405,407,404
03.01.2021 09:30:00,101,405,407,404
03.01.2021 09:45:00,101,406,407,404
03.01.2021 10:00:00,101,406,408,405
03.01.2021 10:15:00,101,406,407,404
03.01.2021 10:30:00,101,404,405,402
03.01.2021 10:45:00,101,404,406,402
03.01.2021 11:00:00,101,403,405,402
03.01.2021 11:15:00,101,404,405,402
03.01.2021 11:30:00,101,403,405,402
03.01.2021 11:45:00,101,404,405,402
03.01.2021 12:00:00,101,404,406,402
03.01.2021 12:15:00,101,404,405,402
03.01.2021 12:30:00,101,403,405,401
03.01.2021 12:45:00,101,404,405,402
03.01.2021 13:00:00,101,403,404,401
03.01.2021 13:15:00,101,404,405,402
03.01.2021 13:30:00,101,405,406,403
03.01.2021 13:45:00,101,404,405,402
03.01.2021 14:00:00,101,403,404,401
03.01.2021 14:15:00,101,405,406,403
03.01.2021 14:30:00,101,407,408,405
03.01.2021 14:45:00,101,407,408,405
03.01.2021 15:00:00,101,406,407,404
03.01.2021 15:15:00,101,406,407,404
03.01.2021 15:30:00,101,406,406,403
03.01.2021 15:45:00,101,405,406,403
03.01.2021 16:00:00,101,405,406,403
03.01.2021 16:15:00,101,404,405,402
03.01.2021 16:30:00,101,403,403,400
03.01.2021 16:45:00,101,406,407,403
03.01.2021 17:00:00,101,406,407,404
03.01.2021 17:15:00,101,408,409,406
03.01.2021 17:30:00,101,408,409,406
03.01.2021 17:45:00,101,408,409,406
03.01.2021 18:00:00,101,409,409,406
03.01.2021 18:15:00,101,408,409,406
03.01.2021 18:30:00,101,409,410,406
03.01.2021 18:45:00,101,409,410,407
03.01.2021 19:00:00,101,410,411,408
03.01.2021 19:15:00,101,410,411,408
03.01.2021 19:30:00,101,410,411,408
03.01.2021 19:45:00,101,409,409,406
03.01.2021 20:00:00,101,408,409,405
03.01.2021 20:15:00,101,407,408,404
03.01.2021 20:30:00,101,407,408,404
03.01.2021 20:45:00,101,409,410,406
03.01.2021 21:00:00,101,410,410,407
03.01.2021 21:15:00,101,409,409,406
03.01.2021 21:30:00,101,408,409,405
03.01.2021 21:45:00,101,406,407,404
03.01.2021 22:00:00,101,410,412,408
03.01.2021 22:15:00,101,405,406,403
03.01.2021 22:30:00,101,405,406,402
03.01.2021 22:45:00,101,405,406,402
03.01.2021 23:00:00,101,405,406,402
03.01.2021 23:15:00,101,406,407,403
03.01.2021 23:30:00,101,406,407,404
03.01.2021 23:45:00,101,406,407,404
04.01.2021 00:00:00,101,407,408,405
04.01.2021 00:15:00,101,407,407,404
04.01.2021 00:30:00,101,406,406,403
04.01.2021 00:45:00,101,405,406,403
04.01.2021 01:00:00,101,405,405,402
04.01.2021 01:15:00,101,404,405,402
04.01.2021 01:30:00,101,405,405,402
04.01.2021 01:45:00,101,405,406,402
04.01.2021 02:00:00,101,405,406,402
04.01.2021 02:15:00,101,405,406,402
04.01.2021 02:30:00,101,405,405,402
04.01.2021 02:45:00,101,404,405,401
04.01.2021 03:00:00,101,405,406,402
04.01.2021 03:15:00,101,404,405,401
04.01.2021 03:30:00,101,404,405,402
04.01.2021 03:45:00,101,406,406,403
04.01.2021 04:00:00,101,406,407,403
04.01.2021 04:15:00,101,406,406,403
04.01.2021 04:30:00,101,405,406,402
04.01.2021 04:45:00,101,405,406,402
04.01.2021 05:00:00,101,404,405,402
04.01.2021 05:15:00,101,404,405,402
04.01.2021 05:30:00,101,404,405,402
04.01.2021 05:45:00,101,404,405,401
04.01.2021 06:00:00,101,406,407,403
04.01.2021 06:15:00,101,407,408,404
04.01.2021 06:30:00,101,407,408,404
04.01.2021 06:45:00,101,405,406,403
04.01.2021 07:00:00,101,406,407,404
04.01.2021 07:15:00,101,407,408,405
04.01.2021 07:30:00,101,408,409,406
04.01.2021 07:45:00,101,407,408,405
04.01.2021 08:00:00,101,407,409,405
04.01.2021 08:15:00,101,406,407,404
04.01.2021 08:30:00,101,407,408,404
04.01.2021 08:45:00,101,407,408,404
04.01.2021 09:00:00,101,407,408,405
04.01.2021 09:15:00,101,408,409,405
04.01.2021 09:30:00,101,409,410,406
04.01.2021 09:45:00,101,408,409,406
04.01.2021 10:00:00,101,408,409,405
04.01.2021 10:15:00,101,407,408,405
04.01.2021 10:30:00,101,405,406,402
04.01.2021 10:45:00,101,404,405,402
04.01.2021 11:00:00,101,404,405,402
04.01.2021 11:15:00,101,404,405,402
04.01.2021 11:30:00,101,403,404,401
04.01.2021 11:45:00,101,403,403,400
04.01.2021 12:00:00,101,402,403,400
04.01.2021 12:15:00,101,404,405,402
04.01.2021 12:30:00,101,404,405,402
04.01.2021 12:45:00,101,405,406,402
04.01.2021 13:00:00,101,404,404,401
04.01.2021 13:15:00,101,404,405,402
04.01.2021 13:30:00,101,404,405,402
04.01.2021 13:45:00,101,404,404,401
04.01.2021 14:00:00,101,404,405,402
04.01.2021 14:15:00,101,403,404,400
04.01.2021 14:30:00,101,403,403,400
04.01.2021 14:45:00,101,405,406,402
04.01.2021 15:00:00,101,409,410,406
04.01.2021 15:15:00,101,409,410,406
04.01.2021 15:30:00,101,408,409,406
04.01.2021 15:45:00,101,408,409,406
04.01.2021 16:00:00,101,410,411,407
04.01.2021 16:15:00,101,409,410,406
04.01.2021 16:30:00,101,408,409,406
04.01.2021 16:45:00,101,409,410,406
04.01.2021 17:00:00,101,409,410,406
04.01.2021 17:15:00,101,408,409,405
04.01.2021 17:30:00,101,408,409,405
04.01.2021 17:45:00,101,408,409,405
04.01.2021 18:00:00,101,407,408,405
04.01.2021 18:15:00,101,407,408,405
04.01.2021 18:30:00,101,408,409,405
04.01.2021 18:45:00,101,408,409,405
04.01.2021 19:00:00,101,409,410,406
04.01.2021 19:15:00,101,408,409,406
04.01.2021 19:30:00,101,407,408,405
04.01.2021 19:45:00,101,408,409,405
04.01.2021 20:00:00,101,407,408,404
04.01.2021 20:15:00,101,407,408,405
04.01.2021 20:30:00,101,407,408,404
04.01.2021 20:45:00,101,407,408,404
04.01.2021 21:00:00,101,407,408,404
04.01.2021 21:15:00,101,408,409,405
04.01.2021 21:30:00,101,408,409,405
04.01.2021 21:45:00,101,409,410,406
04.01.2021 22:00:00,101,406,407,403
04.01.2021 22:15:00,101,404,405,401
04.01.2021 22:30:00,101,404,406,402
04.01.2021 22:45:00,101,406,407,403
04.01.2021 23:00:00,101,406,407,403
04.01.2021 23:15:00,101,406,407,404
04.01.2021 23:30:00,101,407,407,404
04.01.2021 23:45:00,101,407,407,404
05.01.2021 00:00:00,101,406,407,403
05.01.2021 00:15:00,101,407,407,404
05.01.2021 00:30:00,101,406,407,403
05.01.2021 00:45:00,101,405,406,402
05.01.2021 01:00:00,101,405,406,402
05.01.2021 01:15:00,101,405,406,402
05.01.2021 01:30:00,101,405,406,402
05.01.2021 01:45:00,101,406,407,403
05.01.2021 02:00:00,101,406,406,403
05.01.2021 02:15:00,101,406,407,403
05.01.2021 02:30:00,101,406,407,403
05.01.2021 02:45:00,101,406,407,403
05.01.2021 03:00:00,101,406,407,403
05.01.2021 03:15:00,101,407,407,403
05.01.2021 03:30:00,101,406,407,403
05.01.2021 03:45:00,101,407,407,403
05.01.2021 04:00:00,101,407,407,404
05.01.2021 04:15:00,101,407,408,404
05.01.2021 04:30:00,101,407,408,404
05.01.2021 04:45:00,101,408,409,405
05.01.2021 05:00:00,101,408,409,405
05.01.2021 05:15:00,101,407,408,405
05.01.2021 05:30:00,101,407,408,405
05.01.2021 05:45:00,101,407,408,404
05.01.2021 06:00:00,101,403,404,401
05.01.2021 06:15:00,101,407,408,405
05.01.2021 06:30:00,101,408,409,405
05.01.2021 06:45:00,101,407,408,405
05.01.2021 07:00:00,101,407,408,404
05.01.2021 07:15:00,101,406,408,404
05.01.2021 07:30:00,101,407,408,404
05.01.2021 07:45:00,101,407,408,405
05.01.2021 08:00:00,101,407,408,405
05.01.2021 08:15:00,101,406,407,404
05.01.2021 08:30:00,101,403,405,402
05.01.2021 08:45:00,101,405,406,403
05.01.2021 09:00:00,101,407,408,405
05.01.2021 09:15:00,101,407,409,406
05.01.2021 09:30:00,101,408,409,406
05.01.2021 09:45:00,101,406,407,404
05.01.2021 10:00:00,101,404,405,402
05.01.2021 10:15:00,101,405,406,403
05.01.2021 10:30:00,101,404,405,402
05.01.2021 10:45:00,101,405,406,403
05.01.2021 11:00:00,101,404,406,403
05.01.2021 11:15:00,101,404,405,402
05.01.2021 11:30:00,101,404,406,402
05.01.2021 11:45:00,101,404,406,403
05.01.2021 12:00:00,101,404,406,402
05.01.2021 12:15:00,101,405,406,403
05.01.2021 12:30:00,101,405,406,403
05.01.2021 12:45:00,101,405,406,403
05.01.2021 13:00:00,101,405,406,403
05.01.2021 13:15:00,101,405,406,403
05.01.2021 13:30:00,101,405,406,403
05.01.2021 13:45:00,101,405,406,403
05.01.2021 14:00:00,101,406,407,404
05.01.2021 14:15:00,101,407,408,405
05.01.2021 14:30:00,101,407,408,405
05.01.2021 14:45:00,101,408,409,406
05.01.2021 15:00:00,101,409,410,407
05.01.2021 15:15:00,101,408,409,406
05.01.2021 15:30:00,101,408,410,406
05.01.2021 15:45:00,101,408,410,407
05.01.2021 16:00:00,101,409,410,407
05.01.2021 16:15:00,101,409,411,407
05.01.2021 16:30:00,101,410,411,408
05.01.2021 16:45:00,101,409,411,408
05.01.2021 17:00:00,101,409,411,408
05.01.2021 17:15:00,101,409,411,408
05.01.2021 17:30:00,101,409,410,407
05.01.2021 17:45:00,101,405,406,403
05.01.2021 18:00:00,101,405,406,404
05.01.2021 18:15:00,101,405,407,404
05.01.2021 18:30:00,101,406,407,404
05.01.2021 18:45:00,101,406,407,404
05.01.2021 19:00:00,101,406,408,405
05.01.2021 19:15:00,101,407,408,405
05.01.2021 19:30:00,101,407,408,405
05.01.2021 19:45:00,101,407,408,405
05.01.2021 20:00:00,101,407,408,405
05.01.2021 20:15:00,101,408,409,406
05.01.2021 20:30:00,101,408,409,406
05.01.2021 20:45:00,101,408,410,407
05.01.2021 21:00:00,101,408,409,406
05.01.2021 21:15:00,101,408,409,406
05.01.2021 21:30:00,101,408,409,406
05.01.2021 21:45:00,101,408,409,407
05.01.2021 22:00:00,101,409,410,408
05.01.2021 22:15:00,101,407,408,406
05.01.2021 22:30:00,101,407,408,405
05.01.2021 22:45:00,101,407,408,405
05.01.2021 23:00:00,101,406,407,405
05.01.2021 23:15:00,101,405,406,404
05.01.2021 23:30:00,101,405,406,404
05.01.2021 23:45:00,101,406,407,404
06.01.2021 00:00:00,101,406,407,405
06.01.2021 00:15:00,101,406,407,405
06.01.2021 00:30:00,101,406,407,405
06.01.2021 00:45:00,101,406,407,405
06.01.2021 01:00:00,101,406,407,405
06.01.2021 01:15:00,101,407,408,406
06.01.2021 01:30:00,101,407,408,406
06.01.2021 01:45:00,101,407,408,406
06.01.2021 02:00:00,101,407,408,406
06.01.2021 02:15:00,101,407,408,406
06.01.2021 02:30:00,101,407,408,406
06.01.2021 02:45:00,101,407,408,406
06.01.2021 03:00:00,101,407,408,406
06.01.2021 03:15:00,101,407,408,405
06.01.2021 03:30:00,101,407,408,406
06.01.2021 03:45:00,101,406,407,405
06.01.2021 04:00:00,101,405,406,404
06.01.2021 04:15:00,101,405,406,404
06.01.2021 04:30:00,101,405,406,403
06.01.2021 04:45:00,101,405,406,404
06.01.2021 05:00:00,101,405,406,404
06.01.2021 05:15:00,101,405,406,404
06.01.2021 05:30:00,101,404,405,403
06.01.2021 05:45:00,101,404,405,403
06.01.2021 06:00:00,101,403,404,402
06.01.2021 06:15:00,101,402,404,402
06.01.2021 06:30:00,101,402,403,401
06.01.2021 06:45:00,101,401,402,400
06.01.2021 07:00:00,101,400,402,400
06.01.2021 07:15:00,101,403,404,403
06.01.2021 07:30:00,101,405,406,405
06.01.2021 07:45:00,101,404,405,404
06.01.2021 08:00:00,101,403,404,403
06.01.2021 08:15:00,101,403,404,403
06.01.2021 08:30:00,101,404,405,403
06.01.2021 08:45:00,101,404,405,403
06.01.2021 09:00:00,101,404,405,404
06.01.2021 09:15:00,101,404,406,405
06.01.2021 09:30:00,101,405,406,405
06.01.2021 09:45:00,101,405,406,405
06.01.2021 10:00:00,101,405,406,405
06.01.2021 10:15:00,101,405,406,405
06.01.2021 10:30:00,101,404,406,405
06.01.2021 10:45:00,101,404,406,405
06.01.2021 11:00:00,101,404,405,404
06.01.2021 11:15:00,101,403,405,404
06.01.2021 11:30:00,101,403,404,403
06.01.2021 11:45:00,101,403,404,403
06.01.2021 12:00:00,101,403,404,403
06.01.2021 12:15:00,101,403,404,403
06.01.2021 12:30:00,101,403,404,403
06.01.2021 12:45:00,101,403,404,403
06.01.2021 13:00:00,101,403,405,404
06.01.2021 13:15:00,101,403,404,403
06.01.2021 13:30:00,101,403,404,403
06.01.2021 13:45:00,101,403,404,403
06.01.2021 14:00:00,101,403,404,403
06.01.2021 14:15:00,101,403,404,403
06.01.2021 14:30:00,101,403,404,403
06.01.2021 14:45:00,101,403,404,403
06.01.2021 15:00:00,101,404,405,404
06.01.2021 15:15:00,101,404,405,404
06.01.2021 15:30:00,101,403,405,403
06.01.2021 15:45:00,101,404,405,404
06.01.2021 16:00:00,101,404,405,404
06.01.2021 16:15:00,101,403,405,404
06.01.2021 16:30:00,101,404,405,404
06.01.2021 16:45:00,101,403,405,403
06.01.2021 17:00:00,101,403,405,404
06.01.2021 17:15:00,101,403,405,403
06.01.2021 17:30:00,101,403,405,403
06.01.2021 17:45:00,101,403,404,403
06.01.2021 18:00:00,101,403,405,404
06.01.2021 18:15:00,101,404,405,404
06.01.2021 18:30:00,101,404,406,404
06.01.2021 18:45:00,101,404,406,405
06.01.2021 19:00:00,101,404,406,405
06.01.2021 19:15:00,101,405,407,405
06.01.2021 19:30:00,101,406,407,406
06.01.2021 19:45:00,101,406,407,406
06.01.2021 20:00:00,101,406,408,407
06.01.2021 20:15:00,101,407,408,407
06.01.2021 20:30:00,101,407,408,407
06.01.2021 20:45:00,101,407,409,408
06.01.2021 21:00:00,101,407,408,407
06.01.2021 21:15:00,101,407,409,408
06.01.2021 21:30:00,101,408,409,408
06.01.2021 21:45:00,101,408,409,409
06.01.2021 22:00:00,101,408,410,409
06.01.2021 22:15:00,101,408,409,408
06.01.2021 22:30:00,101,408,409,409
06.01.2021 22:45:00,101,409,410,409
06.01.2021 23:00:00,101,408,409,409
06.01.2021 23:15:00,101,409,410,409
06.01.2021 23:30:00,101,409,410,409
06.01.2021 23:45:00,101,410,411,410
07.01.2021 00:00:00,101,404,405,405
07.01.2021 00:15:00,101,404,405,404
07.01.2021 00:30:00,101,404,405,404
07.01.2021 00:45:00,101,403,404,404
07.01.2021 01:00:00,101,403,404,403
07.01.2021 01:15:00,101,404,405,404
07.01.2021 01:30:00,101,404,405,404
07.01.2021 01:45:00,101,404,405,404
07.01.2021 02:00:00,101,404,405,404
07.01.2021 02:15:00,101,405,406,405
07.01.2021 02:30:00,101,405,406,405
07.01.2021 02:45:00,101,405,406,405
07.01.2021 03:00:00,101,405,406,405
07.01.2021 03:15:00,101,405,406,405
07.01.2021 03:30:00,101,405,406,405
07.01.2021 03:45:00,101,405,406,405
07.01.2021 04:00:00,101,405,406,405
07.01.2021 04:15:00,101,405,406,405
07.01.2021 04:30:00,101,405,406,405
07.01.2021 04:45:00,101,404,405,404
07.01.2021 05:00:00,101,404,405,404
07.01.2021 05:15:00,101,404,405,404
07.01.2021 05:30:00,101,403,405,404
07.01.2021 05:45:00,101,403,404,403
07.01.2021 06:00:00,101,402,403,402
07.01.2021 06:15:00,101,401,402,401
07.01.2021 06:30:00,101,400,401,400
07.01.2021 06:45:00,101,404,406,405
07.01.2021 07:00:00,101,404,405,405
07.01.2021 07:15:00,101,404,405,404
07.01.2021 07:30:00,101,403,404,403
07.01.2021 07:45:00,101,403,404,403
07.01.2021 08:00:00,101,402,404,403
07.01.2021 08:15:00,101,403,404,403
07.01.2021 08:30:00,101,403,404,403
07.01.2021 08:45:00,101,403,404,404
07.01.2021 09:00:00,101,403,404,403
07.01.2021 09:15:00,101,403,404,403
07.01.2021 09:30:00,101,403,404,404
07.01.2021 09:45:00,101,403,404,404
07.01.2021 10:00:00,101,403,404,403
07.01.2021 10:15:00,101,403,404,404
07.01.2021 10:30:00,101,403,404,404
07.01.2021 10:45:00,101,403,404,404
07.01.2021 11:00:00,101,402,403,403
07.01.2021 11:15:00,101,402,403,403
07.01.2021 11:30:00,101,402,403,403
07.01.2021 11:45:00,101,403,404,403
07.01.2021 12:00:00,101,402,403,403
07.01.2021 12:15:00,101,403,404,403
07.01.2021 12:30:00,101,403,404,403
07.01.2021 12:45:00,101,403,404,404
07.01.2021 13:00:00,101,403,405,404
07.01.2021 13:15:00,101,403,405,404
07.01.2021 13:30:00,101,403,404,404
07.01.2021 13:45:00,101,404,405,404
07.01.2021 14:00:00,101,404,405,405
07.01.2021 14:15:00,101,404,406,405
07.01.2021 14:30:00,101,405,406,405
07.01.2021 14:45:00,101,405,406,406
07.01.2021 15:00:00,101,405,406,406
07.01.2021 15:15:00,101,405,406,406
07.01.2021 15:30:00,101,405,406,406
07.01.2021 15:45:00,101,406,407,406
07.01.2021 16:00:00,101,406,407,407
07.01.2021 16:15:00,101,406,408,407
07.01.2021 16:30:00,101,406,407,407
07.01.2021 16:45:00,101,405,406,405
07.01.2021 17:00:00,101,404,406,405
07.01.2021 17:15:00,101,404,406,405
07.01.2021 17:30:00,101,404,406,405
07.01.2021 17:45:00,101,405,406,405
07.01.2021 18:00:00,101,405,406,406
07.01.2021 18:15:00,101,405,406,406
07.01.2021 18:30:00,101,405,407,406
07.01.2021 18:45:00,101,406,407,407
07.01.2021 19:00:00,101,406,407,407
07.01.2021 19:15:00,101,406,407,407
07.01.2021 19:30:00,101,407,408,408
07.01.2021 19:45:00,101,407,408,408
07.01.2021 20:00:00,101,407,408,408
07.01.2021 20:15:00,101,407,408,408
07.01.2021 20:30:00,101,407,408,408
07.01.2021 20:45:00,101,409,410,409
07.01.2021 21:00:00,101,408,409,409
07.01.2021 21:15:00,101,409,410,409
07.01.2021 21:30:00,101,406,407,406
07.01.2021 21:45:00,101,404,405,405
